crisis_id,crisis_name,year_month,coverage_count,log_coverage,months_since_start,is_onset,fund_required,people_affected,crisis_days,top3_outlet_ratio,post_onset_ratio,framing_ratio_economic,framing_ratio_geopolitical,framing_ratio_humanitarian
9,Ukraine,2022-12-01,437,6.082218910376446,10,0,3.32,12.7,1103,0.2058768656716418,0.1663,0.038666508763619135,0.32460918995736615,0.23951918522027474
9,Ukraine,2023-01-01,259,5.560681631015528,11,0,3.32,12.7,1103,0.2058768656716418,0.1663,0.038666508763619135,0.32460918995736615,0.23951918522027474
9,Ukraine,2023-02-01,819,6.709304340258298,12,0,3.32,12.7,1103,0.2058768656716418,0.1663,0.038666508763619135,0.32460918995736615,0.23951918522027474
9,Ukraine,2023-03-01,292,5.680172609017068,13,0,3.32,12.7,1103,0.2058768656716418,0.1663,0.038666508763619135,0.32460918995736615,0.23951918522027474
9,Ukraine,2023-04-01,190,5.25227342804663,14,0,3.32,12.7,1103,0.2058768656716418,0.1663,0.038666508763619135,0.32460918995736615,0.23951918522027474
9,Ukraine,2023-05-01,191,5.2574953720277815,15,0,3.32,12.7,1103,0.2058768656716418,0.1663,0.038666508763619135,0.32460918995736615,0.23951918522027474
9,Ukraine,2023-06-01,196,5.2832037287379885,16,0,3.32,12.7,1103,0.2058768656716418,0.1663,0.038666508763619135,0.32460918995736615,0.23951918522027474
9,Ukraine,2023-07-01,173,5.159055299214529,17,0,3.32,12.7,1103,0.2058768656716418,0.1663,0.038666508763619135,0.32460918995736615,0.23951918522027474
9,Ukraine,2023-08-01,164,5.10594547390058,18,0,3.32,12.7,1103,0.2058768656716418,0.1663,0.038666508763619135,0.32460918995736615,0.23951918522027474
9,Ukraine,2023-09-01,175,5.170483995038151,19,0,3.32,12.7,1103,0.2058768656716418,0.1663,0.038666508763619135,0.32460918995736615,0.23951918522027474
9,Ukraine,2023-10-01,178,5.187385805840755,20,0,3.32,12.7,1103,0.2058768656716418,0.1663,0.038666508763619135,0.32460918995736615,0.23951918522027474
9,Ukraine,2023-11-01,184,5.220355825078324,21,0,3.32,12.7,1103,0.2058768656716418,0.1663,0.038666508763619135,0.32460918995736615,0.23951918522027474
9,Ukraine,2023-12-01,213,5.365976015021851,22,0,3.32,12.7,1103,0.2058768656716418,0.1663,0.038666508763619135,0.32460918995736615,0.23951918522027474
9,Ukraine,2024-01-01,275,5.62040086571715,23,0,3.32,12.7,1103,0.2058768656716418,0.1663,0.038666508763619135,0.32460918995736615,0.23951918522027474
9,Ukraine,2024-02-01,946,6.853299093186078,24,0,3.32,12.7,1103,0.2058768656716418,0.1663,0.038666508763619135,0.32460918995736615,0.23951918522027474
9,Ukraine,2024-03-01,239,5.480638923341991,25,0,3.32,12.7,1103,0.2058768656716418,0.1663,0.038666508763619135,0.32460918995736615,0.23951918522027474
9,Ukraine,2024-04-01,276,5.6240175061873385,26,0,3.32,12.7,1103,0.2058768656716418,0.1663,0.038666508763619135,0.32460918995736615,0.23951918522027474
9,Ukraine,2024-05-01,291,5.676753802268282,27,0,3.32,12.7,1103,0.2058768656716418,0.1663,0.038666508763619135,0.32460918995736615,0.23951918522027474
9,Ukraine,2024-06-01,224,5.41610040220442,28,0,3.32,12.7,1103,0.2058768656716418,0.1663,0.038666508763619135,0.32460918995736615,0.23951918522027474
9,Ukraine,2024-07-01,207,5.337538079701318,29,0,3.32,12.7,1103,0.2058768656716418,0.1663,0.038666508763619135,0.32460918995736615,0.23951918522027474
9,Ukraine,2024-08-01,341,5.834810737062605,30,0,3.32,12.7,1103,0.2058768656716418,0.1663,0.038666508763619135,0.32460918995736615,0.23951918522027474
9,Ukraine,2024-09-01,341,5.834810737062605,31,0,3.32,12.7,1103,0.2058768656716418,0.1663,0.038666508763619135,0.32460918995736615,0.23951918522027474
9,Ukraine,2024-10-01,305,5.723585101952381,32,0,3.32,12.7,1103,0.2058768656716418,0.1663,0.038666508763619135,0.32460918995736615,0.23951918522027474
9,Ukraine,2024-11-01,423,6.049733455231958,33,0,3.32,12.7,1103,0.2058768656716418,0.1663,0.038666508763619135,0.32460918995736615,0.23951918522027474
9,Ukraine,2024-12-01,185,5.225746673713202,34,0,3.32,12.7,1103,0.2058768656716418,0.1663,0.038666508763619135,0.32460918995736615,0.23951918522027474
9,Ukraine,2025-01-01,654,6.484635235635252,35,0,3.32,12.7,1103,0.2058768656716418,0.1663,0.038666508763619135,0.32460918995736615,0.23951918522027474
9,Ukraine,2025-02-01,1032,6.940222469119639,36,0,3.32,12.7,1103,0.2058768656716418,0.1663,0.038666508763619135,0.32460918995736615,0.23951918522027474
10,Yemen,2014-09-01,42,3.7612001156935624,0,1,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2014-10-01,12,2.5649493574615367,1,1,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2014-11-01,11,2.4849066497880004,2,1,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2014-12-01,20,3.044522437723423,3,1,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2015-01-01,24,3.2188758248682006,4,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2015-02-01,18,2.9444389791664403,5,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2015-03-01,27,3.332204510175204,6,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2015-04-01,37,3.6375861597263857,7,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2015-05-01,15,2.772588722239781,8,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2015-06-01,21,3.091042453358316,9,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2015-07-01,9,2.302585092994046,10,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2015-08-01,13,2.6390573296152584,11,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2015-09-01,39,3.6888794541139363,12,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2015-10-01,26,3.295836866004329,13,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2015-11-01,15,2.772588722239781,14,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2015-12-01,19,2.995732273553991,15,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2016-01-01,31,3.4657359027997265,16,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2016-02-01,18,2.9444389791664403,17,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2016-03-01,13,2.6390573296152584,18,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2016-04-01,10,2.3978952727983707,19,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2016-05-01,16,2.833213344056216,20,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2016-06-01,15,2.772588722239781,21,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2016-07-01,7,2.0794415416798357,22,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2016-08-01,6,1.9459101490553132,23,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2016-09-01,10,2.3978952727983707,24,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2016-10-01,21,3.091042453358316,25,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2016-11-01,13,2.6390573296152584,26,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2016-12-01,16,2.833213344056216,27,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2017-01-01,37,3.6375861597263857,28,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2017-02-01,15,2.772588722239781,29,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2017-03-01,12,2.5649493574615367,30,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2017-04-01,11,2.4849066497880004,31,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2017-05-01,7,2.0794415416798357,32,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2017-06-01,10,2.3978952727983707,33,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2017-07-01,10,2.3978952727983707,34,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2017-08-01,11,2.4849066497880004,35,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2017-09-01,7,2.0794415416798357,36,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2017-10-01,6,1.9459101490553132,37,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2017-11-01,10,2.3978952727983707,38,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2017-12-01,31,3.4657359027997265,39,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2018-01-01,7,2.0794415416798357,40,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2018-02-01,4,1.6094379124341003,41,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2018-03-01,18,2.9444389791664403,42,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2018-04-01,4,1.6094379124341003,43,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2018-05-01,3,1.3862943611198906,44,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2018-06-01,12,2.5649493574615367,45,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2018-07-01,5,1.791759469228055,46,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2018-08-01,20,3.044522437723423,47,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2018-09-01,22,3.1354942159291497,48,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2018-10-01,10,2.3978952727983707,49,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2018-11-01,23,3.1780538303479458,50,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2018-12-01,29,3.4011973816621555,51,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2019-01-01,12,2.5649493574615367,52,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2019-02-01,18,2.9444389791664403,53,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2019-03-01,9,2.302585092994046,54,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2019-04-01,7,2.0794415416798357,55,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2019-05-01,4,1.6094379124341003,56,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2019-06-01,6,1.9459101490553132,57,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2019-07-01,10,2.3978952727983707,58,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2019-08-01,14,2.70805020110221,59,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2019-09-01,31,3.4657359027997265,60,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2019-10-01,7,2.0794415416798357,61,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2019-11-01,8,2.1972245773362196,62,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2019-12-01,5,1.791759469228055,63,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2020-01-01,5,1.791759469228055,64,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2020-02-01,8,2.1972245773362196,65,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2020-03-01,1,0.6931471805599453,66,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2020-04-01,6,1.9459101490553132,67,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2020-05-01,1,0.6931471805599453,68,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2020-06-01,10,2.3978952727983707,69,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2020-07-01,7,2.0794415416798357,70,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2020-08-01,4,1.6094379124341003,71,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2020-09-01,9,2.302585092994046,72,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2020-10-01,6,1.9459101490553132,73,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2020-11-01,7,2.0794415416798357,74,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2020-12-01,17,2.8903717578961645,75,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2021-01-01,14,2.70805020110221,76,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2021-02-01,20,3.044522437723423,77,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2021-03-01,12,2.5649493574615367,78,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2021-04-01,3,1.3862943611198906,79,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2021-05-01,12,2.5649493574615367,80,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2021-06-01,8,2.1972245773362196,81,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2021-07-01,5,1.791759469228055,82,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2021-08-01,5,1.791759469228055,83,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2021-09-01,20,3.044522437723423,84,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2021-10-01,7,2.0794415416798357,85,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2021-11-01,19,2.995732273553991,86,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2021-12-01,10,2.3978952727983707,87,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2022-01-01,9,2.302585092994046,88,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2022-02-01,7,2.0794415416798357,89,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2022-03-01,20,3.044522437723423,90,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2022-04-01,11,2.4849066497880004,91,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2022-05-01,2,1.0986122886681098,92,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2022-06-01,5,1.791759469228055,93,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2022-07-01,3,1.3862943611198906,94,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2022-08-01,9,2.302585092994046,95,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2022-09-01,7,2.0794415416798357,96,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2022-10-01,8,2.1972245773362196,97,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2022-11-01,1,0.6931471805599453,98,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2022-12-01,3,1.3862943611198906,99,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2023-01-01,14,2.70805020110221,100,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2023-02-01,9,2.302585092994046,101,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2023-03-01,10,2.3978952727983707,102,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2023-04-01,26,3.295836866004329,103,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2023-05-01,5,1.791759469228055,104,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2023-06-01,3,1.3862943611198906,105,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2023-07-01,9,2.302585092994046,106,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2023-08-01,10,2.3978952727983707,107,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2023-09-01,21,3.091042453358316,108,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2023-10-01,33,3.5263605246161616,109,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2023-11-01,45,3.828641396489095,110,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2023-12-01,55,4.02535169073515,111,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2024-01-01,101,4.624972813284271,112,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2024-02-01,35,3.58351893845611,113,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2024-03-01,25,3.258096538021482,114,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2024-04-01,22,3.1354942159291497,115,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2024-05-01,21,3.091042453358316,116,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2024-06-01,18,2.9444389791664403,117,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2024-07-01,15,2.772588722239781,118,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2024-08-01,18,2.9444389791664403,119,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2024-09-01,23,3.1780538303479458,120,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2024-10-01,34,3.5553480614894135,121,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2024-11-01,6,1.9459101490553132,122,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2024-12-01,7,2.0794415416798357,123,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2025-01-01,105,4.663439094112067,124,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
10,Yemen,2025-02-01,23,3.1780538303479458,125,0,2.5,19.5,3813,0.3578307146477446,0.7283,0.0,0.0,0.0
